dataset,snr,method,metric,stochastic,n_runs,median,mean,std,ci_lo,ci_hi
density,1.0,PCA,trust_k5,False,1,0.6255016129032258,0.6255016129032258,0.0,0.6255016129032258,0.6255016129032258
density,1.0,PCA,trust_k15,False,1,0.6276552030023883,0.6276552030023883,0.0,0.6276552030023883,0.6276552030023883
density,1.0,PCA,trust_k30,False,1,0.6364545137070019,0.6364545137070019,0.0,0.6364545137070019,0.6364545137070019
density,1.0,PCA,cont_k5,False,1,0.7958481854838709,0.7958481854838709,0.0,0.7958481854838709,0.7958481854838709
density,1.0,PCA,cont_k15,False,1,0.7852965540771067,0.7852965540771067,0.0,0.7852965540771067,0.7852965540771067
density,1.0,PCA,cont_k30,False,1,0.7842921948664222,0.7842921948664222,0.0,0.7842921948664222,0.7842921948664222
density,1.0,PCC,shepard_p5__vs_ambient,True,3,-0.0276936017267019,-0.0297370174654927,0.017951312798876344,-0.0526731677392364,-0.0088442829305398
density,1.0,PCC,shepard_p10__vs_ambient,True,3,-0.0383031562500585,-0.0358709082364776,0.019567108018779533,-0.0585267489902217,-0.0107828194691526
density,1.0,PCC,shepard_p20__vs_ambient,True,3,-0.0474955628395023,-0.0448405445529974,0.0181621831269158,-0.0656379196428247,-0.0213881511766652
density,1.0,PCC,shepard_p30__vs_ambient,True,3,0.6634762723537958,0.6641979733378649,0.0058718383892732255,0.6573945311312579,0.6717231165285411
density,1.0,PCC,shepard_p50__vs_ambient,True,3,0.8829857837231321,0.8828995387348314,0.001117843872518677,0.8814893815898818,0.8842234508914805
density,1.0,PCC,shepard_p75__vs_ambient,True,3,0.8894721251986372,0.889246956921801,0.0007170474018750675,0.8882780960173,0.8899906495494662
density,1.0,PCC,shepard_p100__vs_ambient,True,3,0.820030983679599,0.8199564323270557,0.003276939716857966,0.8159062608841638,0.823932052417404
density,1.0,PCC,stress_p5__vs_ambient,True,3,0.5770217746763798,0.574742064453846,0.009346068958826727,0.5623272060853435,0.5848772125998146
density,1.0,PCC,stress_fidelity_p5__vs_ambient,True,3,0.4229782253236201,0.42525793554615393,0.009346068958826732,0.4151227874001854,0.4376727939146565
density,1.0,PCC,stress_p10__vs_ambient,True,3,0.5829673143422868,0.5789088603407735,0.008434109440659312,0.567166342629669,0.5865929240503646
density,1.0,PCC,stress_fidelity_p10__vs_ambient,True,3,0.4170326856577132,0.4210911396592265,0.008434109440659312,0.4134070759496354,0.4328336573703309
density,1.0,PCC,stress_p20__vs_ambient,True,3,0.9818593048038358,0.9839660982430644,0.007474451327885726,0.9760488651055996,0.9939901248197576
density,1.0,PCC,stress_fidelity_p20__vs_ambient,True,3,0.0181406951961642,0.0160339017569356,0.007474451327885755,0.0060098751802423,0.0239511348944003
density,1.0,PCC,stress_p30__vs_ambient,True,3,0.790250184571974,0.7910254015431049,0.0018254085811737614,0.7892805340691134,0.7935454859882268
density,1.0,PCC,stress_fidelity_p30__vs_ambient,True,3,0.2097498154280259,0.20897459845689523,0.0018254085811737829,0.2064545140117731,0.2107194659308866
density,1.0,PCC,stress_p50__vs_ambient,True,3,0.5885929443469283,0.5892540252769393,0.0014262967747566682,0.5879341982866475,0.5912349331972417
density,1.0,PCC,stress_fidelity_p50__vs_ambient,True,3,0.4114070556530717,0.4107459747230608,0.0014262967747566938,0.4087650668027582,0.4120658017133525
density,1.0,PCC,stress_p75__vs_ambient,True,3,0.4816036071314811,0.48242030694028054,0.0012658216615209078,0.481449088874302,0.4842082248150585
density,1.0,PCC,stress_fidelity_p75__vs_ambient,True,3,0.5183963928685189,0.5175796930597195,0.0012658216615209481,0.5157917751849415,0.5185509111256981
density,1.0,PCC,stress_p100__vs_ambient,True,3,0.4501889510361772,0.4507245107410132,0.001797611505698443,0.4488400841581547,0.4531444970287079
density,1.0,PCC,stress_fidelity_p100__vs_ambient,True,3,0.5498110489638228,0.5492754892589867,0.0017976115056984679,0.546855502971292,0.5511599158418453
density,1.0,PCC,pp_shepard_p5__vs_ambient,True,3,0.8476699900531526,0.8464639842700271,0.0018624940574285432,0.8438330541832141,0.8478889085737148
density,1.0,PCC,pp_shepard_p10__vs_ambient,True,3,0.8664358147273601,0.8654680394536682,0.0019895429719114332,0.8626961439234037,0.8672721597102411
density,1.0,PCC,pp_shepard_p20__vs_ambient,True,3,0.8773370197852409,0.8767464749269003,0.0019315369935631371,0.874141506562337,0.8787608984331226
density,1.0,PCC,pp_shepard_p30__vs_ambient,True,3,0.8803758816198787,0.8799663140564625,0.0018358218069329253,0.8775412705222786,0.8819817900272301
density,1.0,PCC,pp_shepard_p50__vs_ambient,True,3,0.8993852613127614,0.899103762888994,0.0013447816219815914,0.8973341412467796,0.900591886107441
density,1.0,PCC,pp_shepard_p75__vs_ambient,True,3,0.8473076445763981,0.8464617116397376,0.0013562286798304063,0.8445479962160174,0.8475294941267976
density,1.0,PCC,pp_shepard_p100__vs_ambient,True,3,0.8200309836795996,0.8199564323270576,0.0032769397168591276,0.8159062608841652,0.8239320524174082
density,1.0,PCC,full_shepard,True,3,0.820030983679599,0.8199564323270557,0.003276939716857966,0.8159062608841638,0.823932052417404
density,1.0,PCC,full_stress,True,3,0.4501889510361772,0.4507245107410132,0.001797611505698443,0.4488400841581547,0.4531444970287079
density,1.0,PCC,full_stress_fidelity,True,3,0.5498110489638228,0.5492754892589867,0.0017976115056984679,0.546855502971292,0.5511599158418453
density,1.0,PCC,shepard_p5__vs_truth,True,3,0.0022225930996307,0.003204806123768266,0.007511276633316498,-0.0054640741640836,0.0128558994357577
density,1.0,PCC,shepard_p10__vs_truth,True,3,0.0058068666731627,0.0033891602990396667,0.0066004529676772375,-0.0056277010196885,0.0099883152436448
density,1.0,PCC,shepard_p20__vs_truth,True,3,0.0213847473008336,0.022528074747741534,0.0018113351114167802,0.0211145422364023,0.0250849347059887
density,1.0,PCC,shepard_p30__vs_truth,True,3,0.6876742610373787,0.688515049918208,0.0022322991177895217,0.6863001939776662,0.6915706947395791
density,1.0,PCC,shepard_p50__vs_truth,True,3,0.89424123838296,0.8940556920918933,0.0004226655734256151,0.8934708328656359,0.894455005027084
density,1.0,PCC,shepard_p75__vs_truth,True,3,0.88741772474831,0.8876983133932015,0.0003971565640156331,0.8874172379092069,0.8882599775220875
density,1.0,PCC,shepard_p100__vs_truth,True,3,0.8156959908849424,0.8152988701825655,0.0032999582056131255,0.8110733621536691,0.8191272575090851
density,1.0,PCC,stress_p5__vs_truth,True,3,0.5846404270632917,0.5911976190088001,0.012751727024947701,0.5799275986033383,0.6090248313597701
density,1.0,PCC,stress_fidelity_p5__vs_truth,True,3,0.4153595729367083,0.4088023809912,0.012751727024947718,0.3909751686402298,0.4200724013966617
density,1.0,PCC,stress_p10__vs_truth,True,3,0.5906431131967568,0.5947046715149762,0.009660654945900465,0.5854385400788655,0.6080323612693064
density,1.0,PCC,stress_fidelity_p10__vs_truth,True,3,0.4093568868032432,0.4052953284850238,0.009660654945900446,0.3919676387306936,0.4145614599211344
density,1.0,PCC,stress_p20__vs_truth,True,3,0.5997061299699809,0.6023753407399494,0.006240624046677656,0.5964247166750762,0.6109951755747911
density,1.0,PCC,stress_fidelity_p20__vs_truth,True,3,0.4002938700300191,0.3976246592600506,0.006240624046677631,0.3890048244252089,0.4035752833249237
density,1.0,PCC,stress_p30__vs_truth,True,3,0.3772435044014288,0.3809441425724169,0.007755331642373888,0.373853169180289,0.3917357541355328
density,1.0,PCC,stress_fidelity_p30__vs_truth,True,3,0.6227564955985712,0.6190558574275831,0.007755331642373905,0.6082642458644671,0.626146830819711
density,1.0,PCC,stress_p50__vs_truth,True,3,0.2815442669259561,0.2841309645589518,0.004140820351484383,0.2808744412573027,0.2899741854935967
density,1.0,PCC,stress_fidelity_p50__vs_truth,True,3,0.718455733074044,0.7158690354410483,0.004140820351484407,0.7100258145064032,0.7191255587426972
density,1.0,PCC,stress_p75__vs_truth,True,3,0.2572580902641588,0.25859421154795714,0.0024626776919852546,0.2564769073918203,0.2620476369878924
density,1.0,PCC,stress_fidelity_p75__vs_truth,True,3,0.7427419097358412,0.741405788452043,0.002462677691985228,0.7379523630121076,0.7435230926081797
density,1.0,PCC,stress_p100__vs_truth,True,3,0.3125086009609448,0.31363005888243206,0.003819944783587966,0.3096142480670739,0.3187673276192774
density,1.0,PCC,stress_fidelity_p100__vs_truth,True,3,0.6874913990390552,0.6863699411175679,0.0038199447835879957,0.6812326723807225,0.6903857519329261
density,1.0,PCC,pp_shepard_p5__vs_truth,True,3,0.8421286706563015,0.8419177046327504,0.0013309231699150175,0.8401924516592194,0.8434319915827303
density,1.0,PCC,pp_shepard_p10__vs_truth,True,3,0.864769626592393,0.8645180380543636,0.000984875564278801,0.8632058639046533,0.8655786236660445
density,1.0,PCC,pp_shepard_p20__vs_truth,True,3,0.8779173038063375,0.8778525743156695,0.0005179507408583009,0.87718833377185,0.8784520853688214
density,1.0,PCC,pp_shepard_p30__vs_truth,True,3,0.8823715618658,0.8822348380558114,0.00022127620943599458,0.8819227043494736,0.8824102479521603
density,1.0,PCC,pp_shepard_p50__vs_truth,True,3,0.9040228042054412,0.9041560053845376,0.000237784790405462,0.9039552008614984,0.9044900110866728
density,1.0,PCC,pp_shepard_p75__vs_truth,True,3,0.8472835676604947,0.846764632962338,0.0007766256251914736,0.845666863086219,0.8473434681403004
density,1.0,PCC,pp_shepard_p100__vs_truth,True,3,0.8156959908849448,0.8152988701825663,0.0032999582056127807,0.8110733621536694,0.8191272575090843
density,1.0,PCC,cluster_ratio_truth,True,3,0.1548687254323615,0.1548687254323615,0.0,0.1548687254323615,0.1548687254323615
density,1.0,PCC,cluster_ratio_2d,True,3,0.0030062629354206,0.003014870123698867,2.080131167457116e-05,0.0029948122916989,0.0030435351439771
density,1.0,PCC,cluster_over_compression,True,3,51.51536268090696,51.370727101809486,0.353101502184744,50.88448731693792,51.7123313075836
density,1.0,PCC,recall_k5,True,3,0.0222,0.022933333333333333,0.0013299958228839995,0.0218,0.0248
density,1.0,PCC,recall_k15,True,3,0.056,0.05679999999999996,0.001625719214059703,0.0553333333333333,0.0590666666666666
density,1.0,PCC,recall_k30,True,3,0.0821,0.0817222222222222,0.0013601016664976972,0.0799,0.0831666666666666
density,1.0,PCC,trust_k5,True,3,0.5983641129032258,0.596870497311828,0.0027184339536329037,0.5930558467741935,0.5991915322580645
density,1.0,PCC,trust_k15,True,3,0.6026169907881269,0.599850585693165,0.004598840573695021,0.5933699078812691,0.6035648584100989
density,1.0,PCC,trust_k30,True,3,0.6067065828531517,0.6044692741982423,0.003215457605115934,0.5999221232757116,0.6067791164658635
density,1.0,PCC,cont_k5,True,3,0.7672034274193549,0.7682433467741935,0.004534616916555127,0.763283064516129,0.7742435483870967
density,1.0,PCC,cont_k15,True,3,0.7534881610371886,0.7538605481633116,0.004139616314980286,0.7489870351415899,0.7591064483111566
density,1.0,PCC,cont_k30,True,3,0.7419751004016064,0.743883254758163,0.003916861317410283,0.7403337873232059,0.749340876549677
density,1.0,PyMDE,shepard_p5__vs_ambient,True,3,0.1381668417976402,0.13506600305369135,0.014625714475845425,0.1158052509573876,0.1512259164060463
density,1.0,PyMDE,shepard_p10__vs_ambient,True,3,0.1454176724428939,0.15256202164736296,0.019598564751428498,0.1329420787027378,0.1793263137964571
density,1.0,PyMDE,shepard_p20__vs_ambient,True,3,0.2086951805290534,0.2133502121837345,0.022308998596892,0.1886539396420356,0.2427015163801145
density,1.0,PyMDE,shepard_p30__vs_ambient,True,3,0.627191687175875,0.6153325505091201,0.017320159272668424,0.5908422027205223,0.6279637616309627
density,1.0,PyMDE,shepard_p50__vs_ambient,True,3,0.722645757079031,0.7163473336926462,0.010034750710735982,0.7021848695337057,0.7242113744652018
density,1.0,PyMDE,shepard_p75__vs_ambient,True,3,0.6759923713407447,0.67690718793929,0.005145289864085698,0.6711129288912493,0.683616263585876
density,1.0,PyMDE,shepard_p100__vs_ambient,True,3,0.5982461783808886,0.60144746398077,0.004963392562698057,0.5976382337250686,0.608457979836353
density,1.0,PyMDE,stress_p5__vs_ambient,True,3,0.6552752733626495,0.6662797532990544,0.01593458453914311,0.6547513578519356,0.6888126286825781
density,1.0,PyMDE,stress_fidelity_p5__vs_ambient,True,3,0.3447247266373505,0.33372024670094563,0.015934584539143096,0.3111873713174219,0.3452486421480644
density,1.0,PyMDE,stress_p10__vs_ambient,True,3,0.634359798500261,0.6419675354026241,0.011746873657520548,0.632981747270967,0.658561060436644
density,1.0,PyMDE,stress_fidelity_p10__vs_ambient,True,3,0.3656402014997389,0.358032464597376,0.011746873657520536,0.341438939563356,0.367018252729033
density,1.0,PyMDE,stress_p20__vs_ambient,True,3,0.6083555570018244,0.6098611482193946,0.00636633057182782,0.6029266072452749,0.6183012804110845
density,1.0,PyMDE,stress_fidelity_p20__vs_ambient,True,3,0.3916444429981756,0.3901388517806054,0.006366330571827844,0.3816987195889155,0.3970733927547251
density,1.0,PyMDE,stress_p30__vs_ambient,True,3,0.5244253833667244,0.5254994448218054,0.0029897281472966975,0.5224949355474344,0.5295780155512574
density,1.0,PyMDE,stress_fidelity_p30__vs_ambient,True,3,0.4755746166332756,0.4745005551781946,0.002989728147296698,0.4704219844487426,0.4775050644525656
density,1.0,PyMDE,stress_p50__vs_ambient,True,3,0.4299093482153777,0.42882331429146275,0.0024557240261721502,0.4254235039389783,0.4311370907200321
density,1.0,PyMDE,stress_fidelity_p50__vs_ambient,True,3,0.5700906517846223,0.5711766857085373,0.0024557240261721407,0.568862909279968,0.5745764960610217
density,1.0,PyMDE,stress_p75__vs_ambient,True,3,0.386429511458472,0.38492522367013465,0.0023825915241518156,0.3815619588971413,0.3867842006547908
density,1.0,PyMDE,stress_fidelity_p75__vs_ambient,True,3,0.613570488541528,0.6150747763298653,0.0023825915241518277,0.6132157993452092,0.6184380411028587
density,1.0,PyMDE,stress_p100__vs_ambient,True,3,0.4113134415527168,0.41080119994254405,0.0012717373592408257,0.4090520351776431,0.4120381230972724
density,1.0,PyMDE,stress_fidelity_p100__vs_ambient,True,3,0.5886865584472831,0.5891988000574558,0.0012717373592407823,0.5879618769027276,0.5909479648223568
density,1.0,PyMDE,pp_shepard_p5__vs_ambient,True,3,0.6904086409519882,0.6895293999841045,0.010205803487231204,0.6766134884358974,0.7015660705644281
density,1.0,PyMDE,pp_shepard_p10__vs_ambient,True,3,0.7289035711584055,0.726230964318721,0.010643368986022103,0.7120663782948323,0.7377229435029251
density,1.0,PyMDE,pp_shepard_p20__vs_ambient,True,3,0.7484688411034268,0.7453809527783092,0.010046902369414317,0.7318262184627456,0.7558477987687552
density,1.0,PyMDE,pp_shepard_p30__vs_ambient,True,3,0.7535942443793431,0.7497913214570913,0.009077596964377977,0.7372711273546807,0.7585085926372501
density,1.0,PyMDE,pp_shepard_p50__vs_ambient,True,3,0.74647404735572,0.7420256237536978,0.0070760560706741756,0.7320383906422874,0.7475644332630864
density,1.0,PyMDE,pp_shepard_p75__vs_ambient,True,3,0.6527826963604557,0.6502591115944117,0.005239622310142024,0.6429637379468464,0.6550309004759334
density,1.0,PyMDE,pp_shepard_p100__vs_ambient,True,3,0.5982461783808896,0.6014474639807691,0.004963392562698945,0.5976382337250645,0.6084579798363531
density,1.0,PyMDE,full_shepard,True,3,0.5982461783808886,0.60144746398077,0.004963392562698057,0.5976382337250686,0.608457979836353
density,1.0,PyMDE,full_stress,True,3,0.4113134415527168,0.41080119994254405,0.0012717373592408257,0.4090520351776431,0.4120381230972724
density,1.0,PyMDE,full_stress_fidelity,True,3,0.5886865584472831,0.5891988000574558,0.0012717373592407823,0.5879618769027276,0.5909479648223568
density,1.0,PyMDE,shepard_p5__vs_truth,True,3,0.0154572240529708,0.0145645199218422,0.012014102968257858,-0.0005757191277217,0.0288120548402775
density,1.0,PyMDE,shepard_p10__vs_truth,True,3,0.0190825457989794,0.013318193413885534,0.01852957210026865,-0.0117021115278111,0.0325741459704883
density,1.0,PyMDE,shepard_p20__vs_truth,True,3,0.0138541665868188,0.009124470713845367,0.022591474335154196,-0.020604305150952,0.0341235507056693
density,1.0,PyMDE,shepard_p30__vs_truth,True,3,0.5450970715798518,0.540857485862356,0.011291792064651687,0.5254044155837462,0.5520709704234701
density,1.0,PyMDE,shepard_p50__vs_truth,True,3,0.7005017806136401,0.696601471726122,0.007075486871407549,0.6866710626098821,0.7026315719548436
density,1.0,PyMDE,shepard_p75__vs_truth,True,3,0.6676969496767898,0.6678541264196799,0.004263204427447142,0.6627131516303875,0.6731522779518625
density,1.0,PyMDE,shepard_p100__vs_truth,True,3,0.5932130606703039,0.5957104524649172,0.00466988852545719,0.5916644279797633,0.6022538687446845
density,1.0,PyMDE,stress_p5__vs_truth,True,3,0.6207211149770698,0.620307641185328,0.014030281197550365,0.6029211206676778,0.6372806879112366
density,1.0,PyMDE,stress_fidelity_p5__vs_truth,True,3,0.3792788850229301,0.3796923588146719,0.014030281197550365,0.3627193120887634,0.3970788793323222
density,1.0,PyMDE,stress_p10__vs_truth,True,3,0.6200265300688128,0.6224579053424087,0.009077392494109195,0.6127573256479542,0.6345898603104595
density,1.0,PyMDE,stress_fidelity_p10__vs_truth,True,3,0.3799734699311872,0.37754209465759114,0.009077392494109172,0.3654101396895405,0.3872426743520458
density,1.0,PyMDE,stress_p20__vs_truth,True,3,0.6355959790820223,0.6366752970331677,0.0031578743803423177,0.6334620157649735,0.6409678962525073
density,1.0,PyMDE,stress_fidelity_p20__vs_truth,True,3,0.3644040209179777,0.3633247029668323,0.003157874380342311,0.3590321037474927,0.3665379842350265
density,1.0,PyMDE,stress_p30__vs_truth,True,3,0.5536834761997328,0.5523988918765835,0.00969753680379255,0.5399318074365413,0.5635813919934765
density,1.0,PyMDE,stress_fidelity_p30__vs_truth,True,3,0.4463165238002672,0.4476011081234164,0.009697536803792548,0.4364186080065235,0.4600681925634586
density,1.0,PyMDE,stress_p50__vs_truth,True,3,0.4207900493214338,0.42002035310814173,0.006329170674348999,0.4119125989460013,0.4273584110569901
density,1.0,PyMDE,stress_fidelity_p50__vs_truth,True,3,0.5792099506785662,0.5799796468918582,0.00632917067434902,0.5726415889430099,0.5880874010539987
density,1.0,PyMDE,stress_p75__vs_truth,True,3,0.3710076949310926,0.37053926460886677,0.004531755536204401,0.3647696504436356,0.3758404484518721
density,1.0,PyMDE,stress_fidelity_p75__vs_truth,True,3,0.6289923050689075,0.6294607353911332,0.004531755536204444,0.6241595515481279,0.6352303495563645
density,1.0,PyMDE,stress_p100__vs_truth,True,3,0.4155116802781833,0.4164357167647226,0.0020869634121255293,0.4144702379731878,0.4193252320427966
density,1.0,PyMDE,stress_fidelity_p100__vs_truth,True,3,0.5844883197218167,0.5835642832352774,0.0020869634121255293,0.5806747679572034,0.5855297620268122
density,1.0,PyMDE,pp_shepard_p5__vs_truth,True,3,0.6173569628156735,0.6180222597460042,0.0037650514520291578,0.6137798176491688,0.6229299987731706
density,1.0,PyMDE,pp_shepard_p10__vs_truth,True,3,0.6704017617317948,0.6697957780735183,0.00500843652353616,0.6633812199582417,0.6756043525305184
density,1.0,PyMDE,pp_shepard_p20__vs_truth,True,3,0.7036171262994645,0.7030540592961457,0.005574498060327898,0.6959626242093511,0.7095824273796218
density,1.0,PyMDE,pp_shepard_p30__vs_truth,True,3,0.71628832468712,0.7158351764303298,0.005586654321623238,0.7087776395398497,0.72243956506402
